24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/admissionsTotal,1,n,
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/areaMagnitude,2,n,
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,3,y,
24417511_0_3058323105166963431.csv,http://dbpedia.org/ontology/BaseballPlayer,0,http://dbpedia.org/property/hofdate,http://dbpedia.org/property/hofdate,1,y,
24417511_0_3058323105166963431.csv,http://dbpedia.org/ontology/BaseballPlayer,0,http://dbpedia.org/property/hofdate,http://dbpedia.org/property/year,2,y,
24417511_0_3058323105166963431.csv,http://dbpedia.org/ontology/BaseballPlayer,0,http://dbpedia.org/property/hofdate,http://dbpedia.org/property/years,3,y,
24850757_0_5978004733768297283.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/pop,http://dbpedia.org/property/postalCode,1,n,
24850757_0_5978004733768297283.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/pop,http://dbpedia.org/property/gdpNominalPerCapita,2,n,
24850757_0_5978004733768297283.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/pop,http://dbpedia.org/ontology/PopulatedPlace-areaTotal,3,y,
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,1,y,
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,2,y,
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/recorded,3,n,
26270372_1_3774607938887520564.csv,http://dbpedia.org/ontology/Monarch,2,http://dbpedia.org/property/years,http://dbpedia.org/property/rows,1,n,
26270372_1_3774607938887520564.csv,http://dbpedia.org/ontology/Monarch,2,http://dbpedia.org/property/years,http://dbpedia.org/property/reign,2,n,
26270372_1_3774607938887520564.csv,http://dbpedia.org/ontology/Monarch,2,http://dbpedia.org/property/years,http://dbpedia.org/ontology/activeYearsEndYear,3,y,
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,http://dbpedia.org/property/isoNumber,1,y,
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,http://dbpedia.org/property/rarelyUsedBanknotes,2,y,
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,http://dbpedia.org/property/frequentlyUsedCoins,3,n,
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,1,http://dbpedia.org/property/recorded,http://dbpedia.org/property/years,1,y,
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,1,http://dbpedia.org/property/recorded,http://dbpedia.org/property/totalLength,2,n,
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,1,http://dbpedia.org/property/recorded,http://dbpedia.org/property/height,3,n,
28036255_0_5705563063166785494.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/elevationM,1,y,
28036255_0_5705563063166785494.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/ontology/elevation,http://dbpedia.org/ontology/elevation,2,y,
28036255_0_5705563063166785494.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/id,3,n,
28154036_0_909001972154294543.csv,http://dbpedia.org/ontology/PoliticalParty,3,http://dbpedia.org/property/seats,http://dbpedia.org/property/percentage,1,n,
28154036_0_909001972154294543.csv,http://dbpedia.org/ontology/PoliticalParty,3,http://dbpedia.org/property/seats,http://dbpedia.org/property/seats,2,y,
28154036_0_909001972154294543.csv,http://dbpedia.org/ontology/PoliticalParty,3,http://dbpedia.org/property/seats,http://dbpedia.org/property/1p,3,n,
28993628_1_6072768612274729703.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,1,y,
28993628_1_6072768612274729703.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/ontology/elevation,2,y,
28993628_1_6072768612274729703.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/scale,3,n,
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/years,1,y,
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/totalLength,2,n,
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/height,3,n,
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/years,1,y,
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/totalLength,2,n,
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/height,3,n,
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/years,1,y,
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/totalLength,2,n,
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/height,3,n,
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/years,1,y,
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/totalLength,2,n,
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/height,3,n,
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/gnisId,1,n,
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro,2,y,
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/populationMetro,3,y,
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/gnisId,1,n,
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/gemeindeschlüssel,2,n,
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/ontology/populationMetro,3,y,
32812626_0_5428724146873158593.csv,http://dbpedia.org/ontology/Hospital,2,http://dbpedia.org/property/beds,http://dbpedia.org/property/imageSize,1,n,
32812626_0_5428724146873158593.csv,http://dbpedia.org/ontology/Hospital,2,http://dbpedia.org/property/beds,http://dbpedia.org/property/width,2,n,
32812626_0_5428724146873158593.csv,http://dbpedia.org/ontology/Hospital,2,http://dbpedia.org/property/beds,http://dbpedia.org/property/address,3,n,
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,1,http://dbpedia.org/property/amsVotes,http://dbpedia.org/property/staten,1,?,Not very clear
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,1,http://dbpedia.org/property/amsVotes,http://dbpedia.org/property/total,2,?,
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,1,http://dbpedia.org/property/amsVotes,http://dbpedia.org/property/turnout,3,?,
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,4,http://dbpedia.org/property/seats%25_,http://dbpedia.org/property/fpv%25_,1,n,Not very clear
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,4,http://dbpedia.org/property/seats%25_,http://dbpedia.org/property/value,2,?,
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,4,http://dbpedia.org/property/seats%25_,http://dbpedia.org/property/seatsHeld,3,?,
3389822_6_374624044314151266.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/elevationM,1,y,
3389822_6_374624044314151266.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/elevation,http://dbpedia.org/ontology/elevation,2,y,
3389822_6_374624044314151266.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/prominence,3,n,
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/data,1,?,Not very clear
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/r4LengthM,2,?,
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/col2DataMax,3,?,
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,1,y,
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,2,y,
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/years,3,y,
36039980_4_4283009829602711082.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,1,y,
36039980_4_4283009829602711082.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/ontology/elevation,2,y,
36039980_4_4283009829602711082.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/prominence,3,n,
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,3,http://dbpedia.org/property/startyear,http://dbpedia.org/property/coachYears,1,?,"I checked the data. It seams to be year, but it is not clear what does this year represents. I checked it for two instances, and it looks like 2 years after they started to play. I checked two players"
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,3,http://dbpedia.org/property/startyear,http://dbpedia.org/property/startyear,2,?,"However, I checked further, this data seems to be related to all star league, which seems to be missing from dbpedia."
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,3,http://dbpedia.org/property/startyear,http://dbpedia.org/property/debutyear,3,?,
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,4,http://dbpedia.org/property/finalyear,http://dbpedia.org/property/finalyear,1,?,
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,4,http://dbpedia.org/property/finalyear,http://dbpedia.org/property/debutyear,2,?,
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,4,http://dbpedia.org/property/finalyear,http://dbpedia.org/property/season,3,?,
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,1,y,
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,2,y,
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/years,3,y,
3887681_0_7938589465814037992.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/buildingStartDate,http://dbpedia.org/ontology/buildingStartDate,1,y,
3887681_0_7938589465814037992.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/buildingStartDate,http://dbpedia.org/property/dateBuilt,2,y,
3887681_0_7938589465814037992.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/buildingStartDate,http://dbpedia.org/ontology/length,3,n,
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/data,1,?,
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/r4LengthM,2,?,
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/col2DataMax,3,?,
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/statArea,http://dbpedia.org/property/statArea,1,y,
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/statArea,http://dbpedia.org/property/populationTotal,2,n,
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/statArea,http://dbpedia.org/property/areaKm,3,y,
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,1,y,
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationCensus,2,y,
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/statPop,3,y,
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,1,y,
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,2,y,
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/recorded,3,n,
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/years,1,y,
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/recorded,2,n,
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/year,3,y,
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,5,http://dbpedia.org/property/imdb,http://dbpedia.org/property/imdb,1,y,
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,5,http://dbpedia.org/property/imdb,http://dbpedia.org/ontology/imdbId,2,y,
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,5,http://dbpedia.org/property/imdb,http://dbpedia.org/property/boxOffice,3,n,
40844462_1_6230938203735169234.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/year,1,y,
40844462_1_6230938203735169234.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/established,2,y,
40844462_1_6230938203735169234.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/years,3,y,
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,http://dbpedia.org/property/populationDensityRank,1,y,
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,http://dbpedia.org/property/insigniasize,2,n,
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,http://dbpedia.org/property/areaRank,3,n,
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,1,y,
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationCensus,2,y,
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/statPop,3,y,
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationEstimateRank,http://dbpedia.org/property/populationDensityRank,1,y,
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationEstimateRank,http://dbpedia.org/property/insigniasize,2,n,
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationEstimateRank,http://dbpedia.org/property/areaRank,3,n,
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,1,y,
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationCensus,2,y,
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/statPop,3,y,
41819807_0_3139249984404131679.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/ontology/Lake/areaOfCatchment,http://dbpedia.org/ontology/length,1,n,http://dbpedia.org/property/area
41819807_0_3139249984404131679.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/ontology/Lake/areaOfCatchment,http://dbpedia.org/ontology/width,2,n,
41819807_0_3139249984404131679.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/ontology/Lake/areaOfCatchment,http://dbpedia.org/ontology/elevation,3,n,
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/gemeindeschlüssel,1,n,
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/areaLand,2,n,
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/areaMagnitude,3,n,
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/gemeindeschlüssel,1,n,
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/ontology/areaLand,2,n,
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/ontology/areaTotal,3,n,
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,2,http://dbpedia.org/property/majorwins,http://dbpedia.org/ontology/height,1,?,Not sure
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,2,http://dbpedia.org/property/majorwins,http://dbpedia.org/property/chalwins,2,?,
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,2,http://dbpedia.org/property/majorwins,http://dbpedia.org/property/majorwins,3,?,
