20135078_0_7570343137119682530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/ontology/activeYearsStartYear,http://dbpedia.org/property/year,1
20135078_0_7570343137119682530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/ontology/activeYearsStartYear,http://dbpedia.org/property/established,2
20135078_0_7570343137119682530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/ontology/activeYearsStartYear,http://dbpedia.org/property/years,3
2066887_0_746204117268168398.csv,http://dbpedia.org/ontology/Saint,4,http://dbpedia.org/ontology/deathYear,http://dbpedia.org/ontology/birthYear,1
2066887_0_746204117268168398.csv,http://dbpedia.org/ontology/Saint,4,http://dbpedia.org/ontology/deathYear,http://dbpedia.org/ontology/deathYear,2
2066887_0_746204117268168398.csv,http://dbpedia.org/ontology/Saint,4,http://dbpedia.org/ontology/deathYear,http://dbpedia.org/property/years,3
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/blank1Info,1
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro,2
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/populationMetro,3
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/gnisId,1
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/ontology/populationMetro,2
21329809_0_5526008408364682899.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro,3
21337553_0_8832378999628437599.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevation,http://dbpedia.org/property/elevationFt,1
21337553_0_8832378999628437599.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevation,http://dbpedia.org/property/prominence,2
21337553_0_8832378999628437599.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevation,http://dbpedia.org/property/elevation,3
21362676_0_6854186738074119688.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,1
21362676_0_6854186738074119688.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,2
21362676_0_6854186738074119688.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/recorded,3
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/homeranking,http://dbpedia.org/property/nlife,1
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/homeranking,http://dbpedia.org/property/eurog,2
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/homeranking,http://dbpedia.org/property/rev1X,3
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,2,http://dbpedia.org/property/homeranking,http://dbpedia.org/property/content,1
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,2,http://dbpedia.org/property/homeranking,http://dbpedia.org/property/rev1score,2
21801207_0_8144839668470123042.csv,http://dbpedia.org/ontology/VideoGame,2,http://dbpedia.org/property/homeranking,http://dbpedia.org/property/cvg,3
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/statArea,http://dbpedia.org/property/population,1
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/statArea,http://dbpedia.org/property/populationTotal,2
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/statArea,http://dbpedia.org/property/statArea,3
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/admissionsTotal,1
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/areaMagnitude,2
24036779_0_5608105867560183058.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,3
24417511_0_3058323105166963431.csv,http://dbpedia.org/ontology/BaseballPlayer,0,http://dbpedia.org/property/hofdate,http://dbpedia.org/property/hofdate,1
24417511_0_3058323105166963431.csv,http://dbpedia.org/ontology/BaseballPlayer,0,http://dbpedia.org/property/hofdate,http://dbpedia.org/property/year,2
24417511_0_3058323105166963431.csv,http://dbpedia.org/ontology/BaseballPlayer,0,http://dbpedia.org/property/hofdate,http://dbpedia.org/property/years,3
24850757_0_5978004733768297283.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/pop,http://dbpedia.org/property/postalCode,1
24850757_0_5978004733768297283.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/pop,http://dbpedia.org/property/gdpNominalPerCapita,2
24850757_0_5978004733768297283.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/pop,http://dbpedia.org/ontology/PopulatedPlace-areaTotal,3
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,1
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,2
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/recorded,3
26270372_1_3774607938887520564.csv,http://dbpedia.org/ontology/Monarch,2,http://dbpedia.org/property/years,http://dbpedia.org/property/rows,1
26270372_1_3774607938887520564.csv,http://dbpedia.org/ontology/Monarch,2,http://dbpedia.org/property/years,http://dbpedia.org/property/reign,2
26270372_1_3774607938887520564.csv,http://dbpedia.org/ontology/Monarch,2,http://dbpedia.org/property/years,http://dbpedia.org/ontology/activeYearsEndYear,3
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,http://dbpedia.org/property/isoNumber,1
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,http://dbpedia.org/property/rarelyUsedBanknotes,2
26310680_0_5150772059999313798.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,http://dbpedia.org/property/frequentlyUsedCoins,3
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,1,http://dbpedia.org/property/recorded,http://dbpedia.org/property/years,1
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,1,http://dbpedia.org/property/recorded,http://dbpedia.org/property/totalLength,2
27466715_0_3913547177671701530.csv,http://dbpedia.org/ontology/VideoGame,1,http://dbpedia.org/property/recorded,http://dbpedia.org/property/height,3
28036255_0_5705563063166785494.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/elevationM,1
28036255_0_5705563063166785494.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/ontology/elevation,http://dbpedia.org/ontology/elevation,2
28036255_0_5705563063166785494.csv,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/id,3
28154036_0_909001972154294543.csv,http://dbpedia.org/ontology/PoliticalParty,3,http://dbpedia.org/property/seats,http://dbpedia.org/property/percentage,1
28154036_0_909001972154294543.csv,http://dbpedia.org/ontology/PoliticalParty,3,http://dbpedia.org/property/seats,http://dbpedia.org/property/seats,2
28154036_0_909001972154294543.csv,http://dbpedia.org/ontology/PoliticalParty,3,http://dbpedia.org/property/seats,http://dbpedia.org/property/1p,3
28993628_1_6072768612274729703.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,1
28993628_1_6072768612274729703.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/ontology/elevation,2
28993628_1_6072768612274729703.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/scale,3
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/years,1
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/totalLength,2
29414811_12_251152470253168163.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/height,3
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/years,1
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/totalLength,2
29414811_13_8724394428539174350.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/height,3
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/years,1
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/totalLength,2
29414811_2_4773219892816395776.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/years,http://dbpedia.org/property/height,3
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/years,1
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/totalLength,2
29414811_6_8221428333921653560.csv,http://dbpedia.org/ontology/VideoGame,0,http://dbpedia.org/property/recorded,http://dbpedia.org/property/height,3
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/gnisId,1
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro,2
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/populationMetro,3
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/gnisId,1
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/gemeindeschlüssel,2
29886325_0_1448173912684571475.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/ontology/populationMetro,3
32812626_0_5428724146873158593.csv,http://dbpedia.org/ontology/Hospital,2,http://dbpedia.org/property/beds,http://dbpedia.org/property/imageSize,1
32812626_0_5428724146873158593.csv,http://dbpedia.org/ontology/Hospital,2,http://dbpedia.org/property/beds,http://dbpedia.org/property/width,2
32812626_0_5428724146873158593.csv,http://dbpedia.org/ontology/Hospital,2,http://dbpedia.org/property/beds,http://dbpedia.org/property/address,3
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,1,http://dbpedia.org/property/amsVotes,http://dbpedia.org/property/staten,1
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,1,http://dbpedia.org/property/amsVotes,http://dbpedia.org/property/total,2
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,1,http://dbpedia.org/property/amsVotes,http://dbpedia.org/property/turnout,3
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,4,http://dbpedia.org/property/seats%25_,http://dbpedia.org/property/fpv%25_,1
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,4,http://dbpedia.org/property/seats%25_,http://dbpedia.org/property/value,2
33242247_1_7232384061498591611.csv,http://dbpedia.org/ontology/Election,4,http://dbpedia.org/property/seats%25_,http://dbpedia.org/property/seatsHeld,3
3389822_6_374624044314151266.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/elevationM,1
3389822_6_374624044314151266.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/elevation,http://dbpedia.org/ontology/elevation,2
3389822_6_374624044314151266.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/prominence,3
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/data,1
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/r4LengthM,2
34041816_1_4749054164534706977.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/col2DataMax,3
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,1
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,2
35188621_0_6058553107571275232.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/years,3
36039980_4_4283009829602711082.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,1
36039980_4_4283009829602711082.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/ontology/elevation,2
36039980_4_4283009829602711082.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/prominence,3
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,3,http://dbpedia.org/property/startyear,http://dbpedia.org/property/coachYears,1
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,3,http://dbpedia.org/property/startyear,http://dbpedia.org/property/startyear,2
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,3,http://dbpedia.org/property/startyear,http://dbpedia.org/property/debutyear,3
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,4,http://dbpedia.org/property/finalyear,http://dbpedia.org/property/finalyear,1
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,4,http://dbpedia.org/property/finalyear,http://dbpedia.org/property/debutyear,2
37541068_1_1156932518917623732.csv,http://dbpedia.org/ontology/BaseballPlayer,4,http://dbpedia.org/property/finalyear,http://dbpedia.org/property/season,3
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,1
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,2
38428277_0_1311643810102462607.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/years,3
3887681_0_7938589465814037992.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/buildingStartDate,http://dbpedia.org/ontology/buildingStartDate,1
3887681_0_7938589465814037992.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/buildingStartDate,http://dbpedia.org/property/dateBuilt,2
3887681_0_7938589465814037992.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/buildingStartDate,http://dbpedia.org/ontology/length,3
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/data,1
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/r4LengthM,2
39107734_2_2329160387535788734.csv,http://dbpedia.org/ontology/Airport,4,http://dbpedia.org/ontology/passengersPerYear,http://dbpedia.org/property/col2DataMax,3
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/statArea,http://dbpedia.org/property/statArea,1
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/statArea,http://dbpedia.org/property/populationTotal,2
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/statArea,http://dbpedia.org/property/areaKm,3
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,1
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationCensus,2
3917335_0_7791699395300625164.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/statPop,3
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/established,1
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/year,2
39173938_0_7916056990138658530.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/released,http://dbpedia.org/property/recorded,3
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/years,1
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/recorded,2
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/year,3
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,5,http://dbpedia.org/property/imdb,http://dbpedia.org/property/imdb,1
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,5,http://dbpedia.org/property/imdb,http://dbpedia.org/ontology/imdbId,2
39759273_0_1427898308030295194.csv,http://dbpedia.org/ontology/Film,5,http://dbpedia.org/property/imdb,http://dbpedia.org/property/boxOffice,3
40844462_1_6230938203735169234.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/year,1
40844462_1_6230938203735169234.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/established,2
40844462_1_6230938203735169234.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/pubDate,http://dbpedia.org/property/years,3
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,http://dbpedia.org/property/populationDensityRank,1
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,http://dbpedia.org/property/insigniasize,2
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationDensityRank,http://dbpedia.org/property/areaRank,3
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,1
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationCensus,2
41194422_0_7231546114369966811.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/statPop,3
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationEstimateRank,http://dbpedia.org/property/populationDensityRank,1
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationEstimateRank,http://dbpedia.org/property/insigniasize,2
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,0,http://dbpedia.org/property/populationEstimateRank,http://dbpedia.org/property/areaRank,3
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,1
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationCensus,2
41194422_1_1172256090552737974.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/statPop,3
41819807_0_3139249984404131679.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/ontology/Lake/areaOfCatchment,http://dbpedia.org/ontology/length,1
41819807_0_3139249984404131679.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/ontology/Lake/areaOfCatchment,http://dbpedia.org/ontology/width,2
41819807_0_3139249984404131679.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/ontology/Lake/areaOfCatchment,http://dbpedia.org/ontology/elevation,3
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/gemeindeschlüssel,1
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/areaLand,2
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/areaMagnitude,3
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/gemeindeschlüssel,1
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/ontology/areaLand,2
43469354_0_6029017163991310319.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/ontology/areaTotal,3
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,2,http://dbpedia.org/property/majorwins,http://dbpedia.org/ontology/height,1
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,2,http://dbpedia.org/property/majorwins,http://dbpedia.org/property/chalwins,2
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,2,http://dbpedia.org/property/majorwins,http://dbpedia.org/property/majorwins,3
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,4,http://dbpedia.org/property/jlpgawins,http://dbpedia.org/property/imagesize,1
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,4,http://dbpedia.org/property/jlpgawins,http://dbpedia.org/property/yearpro,2
44206774_0_3810538885942465703.csv,http://dbpedia.org/ontology/GolfPlayer,4,http://dbpedia.org/property/jlpgawins,http://dbpedia.org/property/retired,3
4444204_0_951426790527152756.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/blank1Info,1
4444204_0_951426790527152756.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/ontology/populationMetro,2
4444204_0_951426790527152756.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro,3
4444204_0_951426790527152756.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/gnisId,1
4444204_0_951426790527152756.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro,2
4444204_0_951426790527152756.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/property/populationMetro,3
