69881946_0_1105130426898457358.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0444010744565
70404164_0_5498195978476333642.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,3,0.165741804639
70404164_0_5498195978476333642.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,2,0.289587873918
72017594_0_7055198579167316152.csv,http://dbpedia.org/ontology/Museum,2,http://dbpedia.org/property/visitors,1,0.446785202972
72017594_0_7055198579167316152.csv,http://dbpedia.org/ontology/Museum,3,http://dbpedia.org/property/visitors,2,0.474569865414
73988811_0_2775758476756716904.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/years,2,0.0531830238727
75154185_0_1607627349983289012.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,2,0.166225259143
75154185_0_1607627349983289012.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,2,0.304285434093
76275868_0_4528346580716713695.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/populationEstimate,1,0.130819238134
77632062_0_2292892375652659825.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,3,0.184578893997
77632062_0_2292892375652659825.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,2,0.293245084562
77694908_0_6083291340991074532.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0362201432081
78891639_0_3299957631631122948.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,3,0.180268112966
78891639_0_3299957631631122948.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,2,0.313233539911
8009320_0_5507755752653817624.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/ontology/populationDensity,20,0.142871652563
8009320_0_5507755752653817624.csv,http://dbpedia.org/ontology/Country,2,http://dbpedia.org/property/statArea,4,0.177840958591
8009320_0_5507755752653817624.csv,http://dbpedia.org/ontology/Country,3,http://dbpedia.org/property/populationEstimate,1,0.154778438525
84548468_0_5955155464119382182.csv,http://dbpedia.org/ontology/Film,2,http://dbpedia.org/property/year,1,0.0390550658944
8468806_0_4382447409703007384.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/ontology/Lake/areaOfCatchment,7,0.301480991388
86297395_0_6919201319699354263.csv,http://dbpedia.org/ontology/Country,1,http://dbpedia.org/property/statArea,1,0.0301307218527
86297395_0_6919201319699354263.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/property/populationEstimate,3,0.193841110054
86627271_6_2239821927452848323.csv,http://dbpedia.org/ontology/Lake,1,http://dbpedia.org/ontology/Lake/areaOfCatchment,5,0.272849001217
86627271_6_2239821927452848323.csv,http://dbpedia.org/ontology/Lake,2,http://dbpedia.org/ontology/Lake/areaOfCatchment,5,0.278563159954
86627271_6_2239821927452848323.csv,http://dbpedia.org/ontology/Lake,3,http://dbpedia.org/property/elevationM,1,0.0593006515072
88353875_0_4876234304797064286.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevationM,1,0.166842632215
88732174_0_7321365014357502211.csv,http://dbpedia.org/ontology/BaseballPlayer,0,http://dbpedia.org/property/hofdate,1,0.0578012578616
90593344_0_8311455501234425088.csv,http://dbpedia.org/ontology/Mountain,3,http://dbpedia.org/property/elevationM,1,0.166806236245
91474256_0_964747655387573523.csv,http://dbpedia.org/ontology/City,3,http://dbpedia.org/ontology/populationMetro,2,0.143855783544
91474256_0_964747655387573523.csv,http://dbpedia.org/ontology/City,4,http://dbpedia.org/ontology/populationMetro,2,0.278310945056
9206866_1_8114610355671172497.csv,http://dbpedia.org/ontology/Country,4,http://dbpedia.org/property/populationEstimate,2,0.170446823248
9475172_1_1023126399856690702.csv,http://dbpedia.org/ontology/TelevisionShow,2,http://dbpedia.org/property/numSeries,1,0.05
97941125_0_8220652154649529701.csv,http://dbpedia.org/ontology/Currency,3,http://dbpedia.org/property/isoNumber,2,0.232804712365
99070098_0_2074872741302696997.csv,http://dbpedia.org/ontology/Mountain,2,http://dbpedia.org/property/elevationM,1,0.167640986828
