28993628_1_6072768612274729703.csv	http://dbpedia.org/ontology/Mountain	2	http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,http://dbpedia.org/ontology/elevation
29414811_12_251152470253168163.csv	http://dbpedia.org/ontology/VideoGame	0	http://dbpedia.org/property/years
29414811_13_8724394428539174350.csv	http://dbpedia.org/ontology/VideoGame	0	http://dbpedia.org/property/recorded,http://dbpedia.org/property/years
29414811_2_4773219892816395776.csv	http://dbpedia.org/ontology/VideoGame	0	http://dbpedia.org/property/years
29414811_6_8221428333921653560.csv	http://dbpedia.org/ontology/VideoGame	0	http://dbpedia.org/property/recorded,http://dbpedia.org/property/years
29886325_0_1448173912684571475.csv	http://dbpedia.org/ontology/City	3	http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
29886325_0_1448173912684571475.csv	http://dbpedia.org/ontology/City	4	http://dbpedia.org/ontology/populationMetro
32812626_0_5428724146873158593.csv	http://dbpedia.org/ontology/Hospital	2	http://dbpedia.org/property/beds
33242247_1_7232384061498591611.csv	http://dbpedia.org/ontology/Election	4	http://dbpedia.org/property/seats%25_
3389822_6_374624044314151266.csv	http://dbpedia.org/ontology/Mountain	2	http://dbpedia.org/ontology/elevation,http://dbpedia.org/property/elevationM
35188621_0_6058553107571275232.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/released,http://dbpedia.org/property/year,http://dbpedia.org/property/established,http://dbpedia.org/property/years
36039980_4_4283009829602711082.csv	http://dbpedia.org/ontology/Mountain	2	http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,http://dbpedia.org/ontology/elevation
38428277_0_1311643810102462607.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/released,http://dbpedia.org/property/year,http://dbpedia.org/property/established,http://dbpedia.org/property/years
3887681_0_7938589465814037992.csv	http://dbpedia.org/ontology/Lake	3	http://dbpedia.org/ontology/buildingStartDate,http://dbpedia.org/property/dateBuilt
3917335_0_7791699395300625164.csv	http://dbpedia.org/ontology/Country	2	http://dbpedia.org/property/statArea,http://dbpedia.org/property/areaKm
3917335_0_7791699395300625164.csv	http://dbpedia.org/ontology/Country	3	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,http://dbpedia.org/property/populationCensus,http://dbpedia.org/property/statPop
39173938_0_7916056990138658530.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/released,http://dbpedia.org/property/established,http://dbpedia.org/property/year
39759273_0_1427898308030295194.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/pubDate,http://dbpedia.org/property/years,http://dbpedia.org/property/year
39759273_0_1427898308030295194.csv	http://dbpedia.org/ontology/Film	5	http://dbpedia.org/property/imdb,http://dbpedia.org/ontology/imdbId
40844462_1_6230938203735169234.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/pubDate,http://dbpedia.org/property/year,http://dbpedia.org/property/established,http://dbpedia.org/property/years
41194422_0_7231546114369966811.csv	http://dbpedia.org/ontology/Country	0	http://dbpedia.org/property/populationDensityRank
41194422_0_7231546114369966811.csv	http://dbpedia.org/ontology/Country	2	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,http://dbpedia.org/property/populationCensus,http://dbpedia.org/property/statPop
41194422_1_1172256090552737974.csv	http://dbpedia.org/ontology/Country	0	http://dbpedia.org/property/populationEstimateRank,http://dbpedia.org/property/populationDensityRank
41194422_1_1172256090552737974.csv	http://dbpedia.org/ontology/Country	2	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,http://dbpedia.org/property/populationCensus,http://dbpedia.org/property/statPop
41819807_0_3139249984404131679.csv	http://dbpedia.org/ontology/Lake	2	http://dbpedia.org/ontology/Lake/areaOfCatchment
43469354_0_6029017163991310319.csv	http://dbpedia.org/ontology/City	3	http://dbpedia.org/ontology/populationUrban
43469354_0_6029017163991310319.csv	http://dbpedia.org/ontology/City	4	http://dbpedia.org/ontology/populationMetro
4444204_0_951426790527152756.csv	http://dbpedia.org/ontology/City	3	http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
4444204_0_951426790527152756.csv	http://dbpedia.org/ontology/City	4	http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
49087820_0_461228320225084868.csv	http://dbpedia.org/ontology/Currency	3	http://dbpedia.org/property/isoNumber
49772588_0_6549847739640234347.csv	http://dbpedia.org/ontology/Country	2	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate
49801939_0_6964113429298874283.csv	http://dbpedia.org/ontology/Mountain	1	http://dbpedia.org/property/elevation,http://dbpedia.org/property/elevationFt
50245608_0_871275842592178099.csv	http://dbpedia.org/ontology/Film	1	http://dbpedia.org/ontology/foundingYear,http://dbpedia.org/property/years,http://dbpedia.org/property/year
50245608_0_871275842592178099.csv	http://dbpedia.org/ontology/Film	5	http://dbpedia.org/property/length
52299421_0_4473286348258170200.csv	http://dbpedia.org/ontology/Country	6	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate
53822652_0_5767892317858575530.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/relyear,http://dbpedia.org/property/years,http://dbpedia.org/property/recorded,http://dbpedia.org/property/1y
53989675_0_8697482470743954630.csv	http://dbpedia.org/ontology/Lake	2	http://dbpedia.org/ontology/Lake/areaOfCatchment,http://dbpedia.org/property/catchment
54719588_0_8417197176086756912.csv	http://dbpedia.org/ontology/Film	6	http://dbpedia.org/property/pubDate,http://dbpedia.org/property/year,http://dbpedia.org/property/established,http://dbpedia.org/property/recorded
55961337_0_6548713781034932742.csv	http://dbpedia.org/ontology/Currency	3	http://dbpedia.org/property/isoNumber
57938705_0_8737506792349461963.csv	http://dbpedia.org/ontology/VideoGame	3	http://dbpedia.org/property/productionDate,http://dbpedia.org/property/years
58891288_0_1117541047012405958.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/released,http://dbpedia.org/property/established,http://dbpedia.org/property/year,http://dbpedia.org/property/years
5972322_0_3150366936082777235.csv	http://dbpedia.org/ontology/Election	1	http://dbpedia.org/property/votes
5972322_0_3150366936082777235.csv	http://dbpedia.org/ontology/Election	3	http://dbpedia.org/property/ukSeats,http://dbpedia.org/property/seats%25_
61069974_0_1894536874590565102.csv	http://dbpedia.org/ontology/Currency	3	http://dbpedia.org/property/isoNumber
66329615_0_3585856495110277641.csv	http://dbpedia.org/ontology/VideoGame	0	http://dbpedia.org/property/recorded,http://dbpedia.org/property/years
67865873_0_8259587610208037357.csv	http://dbpedia.org/ontology/Country	2	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,http://dbpedia.org/property/populationCensus,http://dbpedia.org/property/statPop
68779923_0_3859283110041832023.csv	http://dbpedia.org/ontology/Country	1	http://dbpedia.org/ontology/foundingYear,http://dbpedia.org/property/years
68779923_1_3240042497463101224.csv	http://dbpedia.org/ontology/Country	1	http://dbpedia.org/property/created,http://dbpedia.org/property/fromyr,http://dbpedia.org/property/founded
68779923_2_1000046510804975562.csv	http://dbpedia.org/ontology/Country	1	http://dbpedia.org/property/yearDeputy,http://dbpedia.org/property/fromyr,http://dbpedia.org/property/statYear
69537082_0_7789694313271016902.csv	http://dbpedia.org/ontology/Country	0	http://dbpedia.org/property/populationEstimateRank,http://dbpedia.org/property/populationDensityRank
69537082_0_7789694313271016902.csv	http://dbpedia.org/ontology/Country	2	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,http://dbpedia.org/property/populationCensus,http://dbpedia.org/property/statPop
69881946_0_1105130426898457358.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/released,http://dbpedia.org/property/year,http://dbpedia.org/property/established
70404164_0_5498195978476333642.csv	http://dbpedia.org/ontology/City	3	http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro
70404164_0_5498195978476333642.csv	http://dbpedia.org/ontology/City	4	http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
72017594_0_7055198579167316152.csv	http://dbpedia.org/ontology/Museum	2	http://dbpedia.org/ontology/numberOfVisitors,http://dbpedia.org/property/visitors
72017594_0_7055198579167316152.csv	http://dbpedia.org/ontology/Museum	3	http://dbpedia.org/ontology/numberOfVisitors,http://dbpedia.org/property/visitors
73988811_0_2775758476756716904.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/firstAired,http://dbpedia.org/property/years,http://dbpedia.org/property/year
75154185_0_1607627349983289012.csv	http://dbpedia.org/ontology/City	3	http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
75154185_0_1607627349983289012.csv	http://dbpedia.org/ontology/City	4	http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
76275868_0_4528346580716713695.csv	http://dbpedia.org/ontology/Country	1	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,http://dbpedia.org/property/populationCensus
77632062_0_2292892375652659825.csv	http://dbpedia.org/ontology/City	3	http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro
77632062_0_2292892375652659825.csv	http://dbpedia.org/ontology/City	4	http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
77694908_0_6083291340991074532.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/released,http://dbpedia.org/property/year,http://dbpedia.org/property/established
78891639_0_3299957631631122948.csv	http://dbpedia.org/ontology/City	3	http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro
78891639_0_3299957631631122948.csv	http://dbpedia.org/ontology/City	4	http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
8009320_0_5507755752653817624.csv	http://dbpedia.org/ontology/Country	1	http://dbpedia.org/ontology/populationDensity
8009320_0_5507755752653817624.csv	http://dbpedia.org/ontology/Country	2	http://dbpedia.org/property/statArea
8009320_0_5507755752653817624.csv	http://dbpedia.org/ontology/Country	3	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,http://dbpedia.org/property/populationCensus
84548468_0_5955155464119382182.csv	http://dbpedia.org/ontology/Film	2	http://dbpedia.org/property/released,http://dbpedia.org/property/year,http://dbpedia.org/property/established
8468806_0_4382447409703007384.csv	http://dbpedia.org/ontology/Lake	3	http://dbpedia.org/ontology/Lake/areaOfCatchment
86297395_0_6919201319699354263.csv	http://dbpedia.org/ontology/Country	1	http://dbpedia.org/property/statArea
86297395_0_6919201319699354263.csv	http://dbpedia.org/ontology/Country	4	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate
86627271_6_2239821927452848323.csv	http://dbpedia.org/ontology/Lake	1	http://dbpedia.org/ontology/Lake/areaOfCatchment
86627271_6_2239821927452848323.csv	http://dbpedia.org/ontology/Lake	2	http://dbpedia.org/ontology/Lake/areaOfCatchment
86627271_6_2239821927452848323.csv	http://dbpedia.org/ontology/Lake	3	http://dbpedia.org/property/height,http://dbpedia.org/property/elevationM
88353875_0_4876234304797064286.csv	http://dbpedia.org/ontology/Mountain	2	http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,http://dbpedia.org/ontology/elevation
88732174_0_7321365014357502211.csv	http://dbpedia.org/ontology/BaseballPlayer	0	http://dbpedia.org/property/year,http://dbpedia.org/property/hofdate,http://dbpedia.org/property/years
90593344_0_8311455501234425088.csv	http://dbpedia.org/ontology/Mountain	3	http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,http://dbpedia.org/ontology/elevation
91474256_0_964747655387573523.csv	http://dbpedia.org/ontology/City	3	http://dbpedia.org/ontology/populationUrban,http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
91474256_0_964747655387573523.csv	http://dbpedia.org/ontology/City	4	http://dbpedia.org/ontology/populationMetro,http://dbpedia.org/property/populationMetro
9206866_1_8114610355671172497.csv	http://dbpedia.org/ontology/Country	4	http://dbpedia.org/ontology/populationTotal,http://dbpedia.org/property/populationEstimate,http://dbpedia.org/property/populationCensus
9475172_1_1023126399856690702.csv	http://dbpedia.org/ontology/TelevisionShow	2	http://dbpedia.org/property/numSeries
97941125_0_8220652154649529701.csv	http://dbpedia.org/ontology/Currency	3	http://dbpedia.org/property/isoNumber
99070098_0_2074872741302696997.csv	http://dbpedia.org/ontology/Mountain	2	http://dbpedia.org/ontology/maximumElevation,http://dbpedia.org/property/elevationM,http://dbpedia.org/ontology/elevation
